,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
281,281,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,48176,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871030352,1624871030352,0,2,222,1624871030352,1624871030352,0,1,111,1624871030352,1624871030352,0,1,111,DNS,Network,0,endpoint.prod.eu-west-1.forester.a2z.com,,,,
282,282,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,44967,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871030365,1624871030881,516,2,197,1624871030365,1624871030365,0,1,87,1624871030881,1624871030881,0,1,110,DNS.Amazon,Web,0,unagi.amazon.com,,,,
283,283,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57921,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871030373,1624871030373,0,2,184,1624871030373,1624871030373,0,1,92,1624871030373,1624871030373,0,1,92,DNS,Media,0,twitch.map.fastly.net,,,,
284,284,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56984,13.226.168.188,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871030458,1624871041207,10749,127,91190,1624871030458,1624871041207,10749,59,6495,1624871030757,1624871041198,10441,68,84695,TLS.Twitch,Video,0,static.twitchcdn.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
285,285,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56990,13.226.168.188,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871030476,1624871034514,4038,854,680764,1624871030476,1624871034514,4038,410,29399,1624871030760,1624871034490,3730,444,651365,TLS.Twitch,Video,0,static.twitchcdn.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
286,286,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,59608,99.80.110.85,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871030548,1624871032024,1476,27,7634,1624871030548,1624871032024,1476,15,1878,1624871030800,1624871031901,1101,12,5756,TLS.AmazonVideo,Video,0,ters.eu-west-1.aiv-delivery.net,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
287,287,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57000,13.226.168.188,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871030729,1624871036760,6031,23,8106,1624871030729,1624871036760,6031,12,1405,1624871030815,1624871036758,5943,11,6701,TLS.Twitch,Video,0,static.twitchcdn.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
288,288,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,40455,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871030919,1624871030919,0,2,222,1624871030919,1624871030919,0,1,111,1624871030919,1624871030919,0,1,111,DNS,Network,0,endpoint.prod.eu-west-1.forester.a2z.com,,,,
289,289,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,35924,99.80.112.151,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871030925,1624871032756,1831,29,9865,1624871030925,1624871032756,1831,17,1974,1624871031200,1624871032753,1553,12,7891,TLS.Amazon,Web,0,fls-eu.amazon.com,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
290,290,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,50674,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871030926,1624871030926,0,2,180,1624871030926,1624871030926,0,1,90,1624871030926,1624871030926,0,1,90,DNS.Amazon,Web,0,unagi-na.amazon.com,,,,
291,291,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,35928,99.80.112.151,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871030927,1624871032764,1837,30,8796,1624871030927,1624871032628,1701,17,2010,1624871031197,1624871032764,1567,13,6786,TLS.Amazon,Web,0,fls-eu.amazon.com,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
292,292,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,35946,99.80.112.151,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871031160,1624871032762,1602,35,9739,1624871031160,1624871032762,1602,20,2847,1624871031292,1624871032760,1468,15,6892,TLS.Amazon,Web,0,fls-eu.amazon.com,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
293,293,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,55195,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871031427,1624871031894,467,2,462,1624871031427,1624871031427,0,1,112,1624871031894,1624871031894,0,1,350,DNS.Twitch,Video,0,video-edge-2e0864.pdx01.abs.hls.ttvnw.net,,,,
294,294,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51329,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871031427,1624871031898,471,2,334,1624871031427,1624871031427,0,1,112,1624871031898,1624871031898,0,1,222,DNS.Twitch,Video,0,video-edge-2e0864.pdx01.abs.hls.ttvnw.net,,,,
295,295,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,42164,44.240.38.139,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871032046,1624871127596,95550,572,414286,1624871032046,1624871127592,95546,349,389468,1624871032780,1624871127596,94816,223,24818,TLS.Twitch,Video,0,video-edge-2e0864.pdx01.abs.hls.ttvnw.net,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
296,296,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,50367,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871032049,1624871032049,0,2,184,1624871032049,1624871032049,0,1,92,1624871032049,1624871032049,0,1,92,DNS,Media,0,twitch.map.fastly.net,,,,
297,297,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38420,199.232.138.167,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871032052,1624871127387,95335,334,222625,1624871032052,1624871127387,95335,164,56111,1624871032634,1624871127376,94742,170,166514,TLS.Twitch,Video,0,gql.twitch.tv,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
298,298,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38426,199.232.138.167,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871032304,1624871127438,95134,49,15076,1624871032304,1624871127438,95134,26,7679,1624871032661,1624871127380,94719,23,7397,TLS.Twitch,Video,0,gql.twitch.tv,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
299,299,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,53502,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871033494,1624871033548,54,2,312,1624871033494,1624871033494,0,1,92,1624871033548,1624871033548,0,1,220,DNS.Twitch,Video,0,pubsub-edge.twitch.tv,,,,
300,300,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,41441,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871033494,1624871033543,49,2,184,1624871033494,1624871033494,0,1,92,1624871033543,1624871033543,0,1,92,DNS.Twitch,Video,0,pubsub-edge.twitch.tv,,,,
301,301,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,46620,54.213.223.35,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871033692,1624871086308,52616,488,83325,1624871033692,1624871086007,52315,290,47371,1624871033917,1624871086308,52391,198,35954,TLS.Twitch,Video,0,pubsub-edge.twitch.tv,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
302,302,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,39987,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871034216,1624871034473,257,2,198,1624871034216,1624871034216,0,1,91,1624871034473,1624871034473,0,1,107,DNS.GoogleServices,Web,0,fonts.googleapis.com,,,,
303,303,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34175,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871034216,1624871034506,290,2,210,1624871034216,1624871034216,0,1,91,1624871034506,1624871034506,0,1,119,DNS.GoogleServices,Web,0,fonts.googleapis.com,,,,
304,304,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,44016,142.250.184.110,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871034394,1624871035406,1012,31,8528,1624871034394,1624871035368,974,17,2133,1624871034459,1624871035406,947,14,6395,TLS.YouTube,Media,0,www.youtube.com,494711969b86ffeb147555d20dde66a3,eb1d94daa7e0344597e756a1fb6e7054,,
305,305,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60079,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871034515,1624871034586,71,2,186,1624871034515,1624871034515,0,1,85,1624871034586,1624871034586,0,1,101,DNS.Google,Web,0,www.google.com,,,,
306,306,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,39386,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871034523,1624871034599,76,2,241,1624871034523,1624871034523,0,1,84,1624871034599,1624871034599,0,1,157,DNS.YouTube,Media,0,yt3.ggpht.com,,,,
307,307,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,44796,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871034536,1624871034593,57,2,330,1624871034536,1624871034536,0,1,101,1624871034593,1624871034593,0,1,229,DNS.AmazonVideo,Video,0,api.eu-west-1.aiv-delivery.net,,,,
308,308,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,50084,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871034961,1624871034961,0,2,270,1624871034961,1624871034961,0,1,135,1624871034961,1624871034961,0,1,135,DNS.Amazon,Web,0,pipeline-incoming-prod-elb-149169523.us-west-2.elb.amazonaws.com,,,,
309,309,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,49868,34.211.170.98,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871034977,1624871036505,1528,19,7422,1624871034977,1624871036505,1528,11,1353,1624871035542,1624871036472,930,8,6069,TLS.Twitch,Video,0,irc-ws.chat.twitch.tv,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
310,310,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34971,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871034978,1624871035425,447,2,424,1624871034978,1624871034978,0,1,100,1624871035425,1624871035425,0,1,324,DNS.Amazon,Web,0,d2v02itv0y9u9t.cloudfront.net,,,,
311,311,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,42620,54.154.149.3,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871035058,1624871127480,92422,46,10567,1624871035058,1624871127480,92422,26,3441,1624871035433,1624871127480,92047,20,7126,TLS.AmazonVideo,Video,0,api.eu-west-1.aiv-delivery.net,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
312,312,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,49572,99.86.154.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871035457,1624871127474,92017,40,9550,1624871035457,1624871127444,91987,21,2278,1624871035506,1624871127474,91968,19,7272,TLS.Amazon,Web,0,d2v02itv0y9u9t.cloudfront.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
313,313,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,43072,216.58.209.54,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624871036556,1624871043610,7054,524,606036,1624871036556,1624871043610,7054,78,12040,1624871036659,1624871043599,6940,446,593996,QUIC.YouTube,Media,0,i.ytimg.com,aa317df77057f1ba90ec1b128c53be9c,,,
314,314,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56442,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871036798,1624871036891,93,2,196,1624871036798,1624871036798,0,1,90,1624871036891,1624871036891,0,1,106,DNS.Google,Web,0,accounts.google.com,,,,
315,315,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,49010,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871036798,1624871036907,109,2,208,1624871036798,1624871036798,0,1,90,1624871036907,1624871036907,0,1,118,DNS.Google,Web,0,accounts.google.com,,,,
316,316,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,54543,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871037192,1624871037305,113,2,640,1624871037192,1624871037192,0,1,94,1624871037305,1624871037305,0,1,546,DNS,Network,0,cdn-gl.imrworldwide.com,,,,
317,317,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56171,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871037374,1624871037688,314,2,220,1624871037374,1624871037374,0,1,96,1624871037688,1624871037688,0,1,124,DNS.GoogleServices,Web,0,www.googletagservices.com,,,,
318,318,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57096,13.226.168.188,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871037447,1624871037683,236,3,202,1624871037447,1624871037683,236,2,128,1624871037678,1624871037678,0,1,74,TLS,Web,1,,,,,
319,319,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,40896,13.226.175.113,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871037670,1624871038294,624,25,6985,1624871037670,1624871038294,624,13,2175,1624871037738,1624871038269,531,12,4810,TLS,Web,0,cdn-gl.imrworldwide.com,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
320,320,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57102,13.226.168.188,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871037682,1624871043926,6244,179,123145,1624871037682,1624871043926,6244,91,8802,1624871037742,1624871043926,6184,88,114343,TLS.Twitch,Video,0,static.twitchcdn.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
321,321,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33408,143.204.15.134,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871037854,1624871127439,89585,1251,1167096,1624871037854,1624871127439,89585,446,38182,1624871038088,1624871127437,89349,805,1128914,TLS.Twitch,Video,0,static-cdn.jtvnw.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
322,322,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,41300,142.250.184.98,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871037952,1624871038883,931,21,5716,1624871037952,1624871038883,931,13,1658,1624871038100,1624871038882,782,8,4058,TLS.GoogleServices,Web,0,www.googletagservices.com,494711969b86ffeb147555d20dde66a3,eb1d94daa7e0344597e756a1fb6e7054,,
323,323,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33422,143.204.15.134,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871038048,1624871038805,757,31,8947,1624871038048,1624871038805,757,17,1874,1624871038118,1624871038804,686,14,7073,TLS.Twitch,Video,0,static-cdn.jtvnw.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
324,324,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33424,143.204.15.134,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871038109,1624871038827,718,28,8756,1624871038109,1624871038812,703,15,1790,1624871038164,1624871038827,663,13,6966,TLS.Twitch,Video,0,static-cdn.jtvnw.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
325,325,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33432,143.204.15.134,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871038170,1624871038416,246,6,412,1624871038170,1624871038416,246,4,272,1624871038254,1624871038402,148,2,140,TLS,Web,1,,,,,
326,326,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33855,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871038627,1624871038628,1,2,258,1624871038627,1624871038627,0,1,129,1624871038628,1624871038628,0,1,129,DNS.Amazon,Web,0,countess-prod-public-176850629.us-west-2.elb.amazonaws.com,,,,
327,327,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,53012,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871038790,1624871038842,52,2,200,1624871038790,1624871038790,0,1,92,1624871038842,1624871038842,0,1,108,DNS.Amazon,Web,0,s.amazon-adsystem.com,,,,
328,328,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,45228,52.46.130.13,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871038850,1624871107765,68915,49,13143,1624871038850,1624871107602,68752,26,3563,1624871038986,1624871107765,68779,23,9580,TLS.Amazon,Web,0,s.amazon-adsystem.com,494711969b86ffeb147555d20dde66a3,49b45fc1ab090aa3a159778313fc9b9e,,
329,329,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,39905,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871039766,1624871039859,93,2,244,1624871039766,1624871039766,0,1,101,1624871039859,1624871039859,0,1,143,DNS.Google,Web,0,securepubads.g.doubleclick.net,,,,
